CustomerKey,Gender,TotalChildren,HouseOwnerFlag,SalesTerritoryRegion,SalesTerritoryCountry,SalesTerritoryGroup,EnglishEducation,EnglishOccupation,Age,DateFirstPurchase,CommuteDistance,NumberCarsOwned,YearlyIncomeBand
22168,F,3,0,Australia,Australia,Pacific,Partial College,Clerical,66,2012-04-12,1-2 Miles,2,Below 40k
22169,F,2,1,Australia,Australia,Pacific,Partial High School,Clerical,64,2013-06-19,1-2 Miles,2,Below 40k
22170,F,3,0,Australia,Australia,Pacific,Partial College,Clerical,64,2012-04-03,1-2 Miles,2,Below 40k
22171,F,3,0,Australia,Australia,Pacific,High School,Skilled Manual,64,2012-04-24,1-2 Miles,2,Below 40k
22172,M,3,1,Australia,Australia,Pacific,High School,Skilled Manual,58,2012-04-01,5-10 Miles,2,Below 40k
22173,F,3,0,Australia,Australia,Pacific,High School,Skilled Manual,63,2012-04-08,1-2 Miles,2,Below 40k
22174,M,3,1,Australia,Australia,Pacific,High School,Skilled Manual,63,2012-04-11,5-10 Miles,2,Below 40k
22175,F,3,1,Australia,Australia,Pacific,High School,Skilled Manual,62,2012-04-12,5-10 Miles,2,Below 40k
22176,M,3,0,Australia,Australia,Pacific,Partial College,Skilled Manual,61,2013-07-05,1-2 Miles,2,40K TO 80K
22177,F,3,0,Australia,Australia,Pacific,Partial College,Skilled Manual,62,2013-07-13,1-2 Miles,2,40K TO 80K
22178,F,3,1,Australia,Australia,Pacific,Partial College,Skilled Manual,62,2012-04-10,5-10 Miles,2,40K TO 80K
22179,F,3,0,Australia,Australia,Pacific,Partial High School,Clerical,61,2013-06-15,1-2 Miles,2,40K TO 80K
22180,M,2,0,Australia,Australia,Pacific,Partial College,Skilled Manual,55,2012-03-31,1-2 Miles,2,40K TO 80K
22181,M,2,1,Australia,Australia,Pacific,Partial College,Skilled Manual,44,2012-04-05,5-10 Miles,2,40K TO 80K
22182,F,0,0,Canada,Canada,North America,Partial College,Skilled Manual,39,2011-05-26,1-2 Miles,2,40K TO 80K
22183,M,0,1,Northwest,United States,North America,Partial College,Skilled Manual,39,2013-10-17,5-10 Miles,2,40K TO 80K
22184,M,0,1,Southwest,United States,North America,Partial College,Skilled Manual,39,2013-10-13,5-10 Miles,2,40K TO 80K
22185,M,0,1,Southwest,United States,North America,Partial College,Skilled Manual,40,2013-03-26,5-10 Miles,2,40K TO 80K
22186,M,0,0,Southwest,United States,North America,Partial College,Skilled Manual,39,2013-12-23,1-2 Miles,2,40K TO 80K
22187,F,0,1,Northwest,United States,North America,High School,Skilled Manual,41,2014-01-01,5-10 Miles,2,40K TO 80K
22188,F,0,1,Northwest,United States,North America,Partial College,Skilled Manual,36,2013-12-20,5-10 Miles,2,40K TO 80K
22189,F,0,1,Northwest,United States,North America,Partial College,Professional,42,2013-06-20,5-10 Miles,2,40K TO 80K
22190,M,0,0,Southwest,United States,North America,Partial College,Professional,39,2013-10-22,1-2 Miles,2,40K TO 80K
22191,M,0,1,Northwest,United States,North America,Partial College,Professional,39,2013-05-17,5-10 Miles,2,40K TO 80K
22192,M,0,0,Northwest,United States,North America,Partial College,Professional,38,2013-06-24,1-2 Miles,2,40K TO 80K
22193,F,2,1,Australia,Australia,Pacific,High School,Skilled Manual,59,2012-04-28,5-10 Miles,2,80k to 120k
22194,M,2,1,Australia,Australia,Pacific,High School,Skilled Manual,49,2012-04-26,5-10 Miles,2,80k to 120k
22195,M,2,0,Australia,Australia,Pacific,High School,Skilled Manual,59,2012-04-05,1-2 Miles,2,80k to 120k
22196,M,2,0,Australia,Australia,Pacific,High School,Skilled Manual,53,2012-04-13,1-2 Miles,2,80k to 120k
22197,M,2,0,Australia,Australia,Pacific,High School,Skilled Manual,58,2012-04-06,1-2 Miles,2,80k to 120k
22198,M,2,0,Australia,Australia,Pacific,High School,Skilled Manual,47,2012-04-10,1-2 Miles,2,80k to 120k
22199,M,2,0,Australia,Australia,Pacific,High School,Skilled Manual,59,2012-04-17,1-2 Miles,2,80k to 120k
22200,F,2,1,Australia,Australia,Pacific,High School,Professional,58,2012-04-11,5-10 Miles,2,40K TO 80K
22201,F,2,1,Australia,Australia,Pacific,High School,Professional,58,2012-05-19,5-10 Miles,2,40K TO 80K
22202,M,2,1,Australia,Australia,Pacific,High School,Professional,57,2012-05-07,5-10 Miles,2,40K TO 80K
22203,F,1,1,Australia,Australia,Pacific,Bachelors,Management,51,2012-05-23,0-1 Miles,3,80k to 120k
22204,M,4,1,Australia,Australia,Pacific,Bachelors,Management,57,2013-07-15,2-5 Miles,3,80k to 120k
22205,M,4,1,Australia,Australia,Pacific,Bachelors,Management,56,2013-07-20,0-1 Miles,3,80k to 120k
22206,F,5,1,Australia,Australia,Pacific,Bachelors,Management,51,2013-08-12,2-5 Miles,4,80k to 120k
22207,F,0,0,Australia,Australia,Pacific,Graduate Degree,Management,57,2012-05-05,0-1 Miles,3,Above 120k
22208,F,4,1,Australia,Australia,Pacific,Bachelors,Management,55,2013-03-31,0-1 Miles,4,80k to 120k
22209,M,1,1,Australia,Australia,Pacific,Bachelors,Management,56,2013-05-03,0-1 Miles,4,80k to 120k
22210,F,1,1,Australia,Australia,Pacific,Bachelors,Management,50,2013-06-11,0-1 Miles,4,80k to 120k
22211,M,0,1,Northwest,United States,North America,Partial College,Professional,41,2013-05-15,5-10 Miles,2,40K TO 80K
22212,F,1,1,Australia,Australia,Pacific,Bachelors,Management,56,2013-05-03,2-5 Miles,4,80k to 120k
22213,M,1,1,Australia,Australia,Pacific,Bachelors,Management,56,2013-02-27,2-5 Miles,0,80k to 120k
22214,F,4,1,Australia,Australia,Pacific,Bachelors,Management,50,2013-09-29,2-5 Miles,0,Above 120k
22215,M,0,1,Southwest,United States,North America,Graduate Degree,Management,48,2013-04-14,0-1 Miles,4,Above 120k
22216,M,0,1,Southwest,United States,North America,Bachelors,Management,43,2013-06-11,0-1 Miles,2,Above 120k
22217,M,2,0,Canada,Canada,North America,Partial High School,Skilled Manual,57,2014-01-17,1-2 Miles,2,40K TO 80K
22218,M,2,0,Northwest,United States,North America,High School,Professional,58,2013-12-24,1-2 Miles,2,40K TO 80K
22219,F,2,1,Canada,Canada,North America,High School,Professional,58,2013-11-22,5-10 Miles,2,40K TO 80K
22220,M,2,0,Northwest,United States,North America,High School,Professional,53,2013-12-26,1-2 Miles,2,40K TO 80K
22221,M,2,0,Southwest,United States,North America,High School,Professional,52,2013-12-14,1-2 Miles,2,40K TO 80K
22222,M,2,1,Southwest,United States,North America,Partial College,Professional,57,2013-12-19,5-10 Miles,1,80k to 120k
22223,F,2,1,Southwest,United States,North America,Partial College,Professional,58,2013-09-27,5-10 Miles,1,80k to 120k
22224,F,2,1,Southwest,United States,North America,Partial College,Professional,58,2013-06-10,2-5 Miles,1,80k to 120k
22225,F,2,1,Northwest,United States,North America,Partial College,Professional,58,2013-06-27,2-5 Miles,1,80k to 120k
22226,F,2,1,Southwest,United States,North America,High School,Professional,58,2013-03-18,5-10 Miles,2,40K TO 80K
22227,F,2,1,Southwest,United States,North America,High School,Professional,59,2013-03-26,5-10 Miles,2,40K TO 80K
22228,F,2,1,Northwest,United States,North America,High School,Professional,58,2013-10-31,5-10 Miles,2,40K TO 80K
22229,M,2,0,Southwest,United States,North America,High School,Professional,53,2013-12-04,1-2 Miles,2,40K TO 80K
22230,F,3,1,Canada,Canada,North America,Partial College,Professional,58,2011-05-26,5-10 Miles,2,40K TO 80K
22231,F,3,1,Southwest,United States,North America,Partial College,Professional,59,2013-05-30,5-10 Miles,2,40K TO 80K
22232,F,1,1,Canada,Canada,North America,Graduate Degree,Skilled Manual,42,2011-05-21,1-2 Miles,0,40K TO 80K
22233,M,1,1,Canada,Canada,North America,Graduate Degree,Skilled Manual,43,2011-05-18,0-1 Miles,0,40K TO 80K
22234,F,1,1,Canada,Canada,North America,Graduate Degree,Skilled Manual,43,2011-05-23,0-1 Miles,0,40K TO 80K
22235,M,1,1,Southwest,United States,North America,Graduate Degree,Professional,37,2013-12-19,0-1 Miles,0,40K TO 80K
22236,M,1,1,Southwest,United States,North America,Bachelors,Skilled Manual,45,2013-12-27,0-1 Miles,0,40K TO 80K
22237,M,1,1,Southwest,United States,North America,Bachelors,Skilled Manual,45,2013-07-27,0-1 Miles,1,40K TO 80K
22238,M,1,1,Northwest,United States,North America,Bachelors,Skilled Manual,44,2013-12-27,2-5 Miles,1,40K TO 80K
22239,M,1,1,Southwest,United States,North America,Bachelors,Skilled Manual,45,2013-07-01,0-1 Miles,1,40K TO 80K
22240,M,1,1,Northwest,United States,North America,Bachelors,Skilled Manual,44,2013-06-04,0-1 Miles,1,40K TO 80K
22241,F,1,1,Northwest,United States,North America,Bachelors,Skilled Manual,45,2013-12-11,2-5 Miles,1,40K TO 80K
22242,M,1,1,Northwest,United States,North America,Bachelors,Skilled Manual,44,2013-03-06,0-1 Miles,1,40K TO 80K
22243,F,1,1,Northwest,United States,North America,Graduate Degree,Professional,45,2013-12-04,2-5 Miles,0,40K TO 80K
22244,F,1,1,Northwest,United States,North America,Bachelors,Skilled Manual,46,2013-04-05,0-1 Miles,1,40K TO 80K
22245,M,2,1,Northwest,United States,North America,Bachelors,Skilled Manual,40,2013-12-08,2-5 Miles,0,40K TO 80K
22246,F,2,1,Southwest,United States,North America,Bachelors,Skilled Manual,46,2013-12-02,2-5 Miles,0,40K TO 80K
22247,M,2,1,Canada,Canada,North America,Bachelors,Skilled Manual,45,2011-06-20,0-1 Miles,0,40K TO 80K
22248,M,2,1,Southwest,United States,North America,Bachelors,Skilled Manual,40,2013-12-01,0-1 Miles,0,40K TO 80K
22249,M,3,1,Southwest,United States,North America,Graduate Degree,Professional,43,2013-06-27,2-5 Miles,0,40K TO 80K
22250,M,3,1,Southwest,United States,North America,Graduate Degree,Professional,43,2013-06-27,0-1 Miles,0,40K TO 80K
22251,F,1,1,Canada,Canada,North America,Graduate Degree,Professional,39,2011-06-18,0-1 Miles,0,40K TO 80K
22252,F,1,1,Canada,Canada,North America,Graduate Degree,Professional,44,2011-06-23,2-5 Miles,0,40K TO 80K
22253,F,2,1,Northwest,United States,North America,Graduate Degree,Professional,45,2013-12-28,2-5 Miles,0,40K TO 80K
22254,M,2,1,Northwest,United States,North America,Graduate Degree,Professional,44,2013-01-13,2-5 Miles,0,40K TO 80K
22255,F,3,1,Northwest,United States,North America,Graduate Degree,Professional,39,2013-06-26,0-1 Miles,0,40K TO 80K
22256,M,4,1,Southwest,United States,North America,Graduate Degree,Professional,45,2013-06-01,0-1 Miles,0,40K TO 80K
22257,F,4,1,Southwest,United States,North America,Graduate Degree,Professional,45,2013-06-06,2-5 Miles,0,40K TO 80K
22258,F,4,1,Southwest,United States,North America,Graduate Degree,Professional,45,2013-06-16,0-1 Miles,0,40K TO 80K
22259,M,0,1,Northwest,United States,North America,Bachelors,Professional,42,2013-01-08,2-5 Miles,1,40K TO 80K
22260,F,2,1,Northwest,United States,North America,Bachelors,Skilled Manual,47,2013-01-07,2-5 Miles,1,40K TO 80K
22261,M,2,1,Southwest,United States,North America,Bachelors,Skilled Manual,42,2012-12-28,2-5 Miles,1,40K TO 80K
22262,M,2,1,Southwest,United States,North America,Bachelors,Skilled Manual,42,2013-01-22,2-5 Miles,1,40K TO 80K
22263,M,3,1,Northwest,United States,North America,Bachelors,Skilled Manual,49,2014-01-22,2-5 Miles,0,40K TO 80K
22264,F,0,0,Canada,Canada,North America,Graduate Degree,Professional,48,2013-06-10,0-1 Miles,0,40K TO 80K
22265,M,0,0,Canada,Canada,North America,Graduate Degree,Professional,48,2013-03-10,0-1 Miles,0,40K TO 80K
22266,F,4,1,Southwest,United States,North America,Graduate Degree,Professional,48,2013-06-26,2-5 Miles,0,40K TO 80K
22267,F,4,1,Canada,Canada,North America,Graduate Degree,Professional,49,2011-06-12,0-1 Miles,0,40K TO 80K
22268,F,2,1,Canada,Canada,North America,Graduate Degree,Professional,45,2011-06-27,2-5 Miles,0,40K TO 80K
22269,M,5,1,Southwest,United States,North America,Graduate Degree,Professional,35,2013-07-23,10+ Miles,3,40K TO 80K
22270,M,2,1,Southwest,United States,North America,Graduate Degree,Professional,46,2013-06-07,0-1 Miles,0,80k to 120k
22271,M,3,1,Southwest,United States,North America,Graduate Degree,Professional,40,2013-06-19,0-1 Miles,0,80k to 120k
22272,F,3,1,Southwest,United States,North America,Graduate Degree,Professional,40,2013-06-21,0-1 Miles,0,80k to 120k
22273,F,0,1,Southwest,United States,North America,Bachelors,Professional,49,2013-01-17,2-5 Miles,1,40K TO 80K
22274,M,0,1,Northwest,United States,North America,Bachelors,Professional,49,2013-01-21,2-5 Miles,1,40K TO 80K
22275,M,0,0,Southwest,United States,North America,Bachelors,Professional,44,2013-02-08,2-5 Miles,1,40K TO 80K
22276,F,0,0,Southwest,United States,North America,Bachelors,Professional,50,2013-02-02,2-5 Miles,1,40K TO 80K
22277,F,0,0,Northwest,United States,North America,Bachelors,Professional,44,2014-01-25,2-5 Miles,1,40K TO 80K
22278,F,3,1,Canada,Canada,North America,Bachelors,Skilled Manual,44,2013-03-16,2-5 Miles,1,40K TO 80K
22279,F,3,1,Southwest,United States,North America,Bachelors,Skilled Manual,49,2013-12-04,2-5 Miles,2,40K TO 80K
22280,M,3,0,Southwest,United States,North America,Bachelors,Skilled Manual,44,2013-05-17,10+ Miles,3,40K TO 80K
22281,F,0,1,Southwest,United States,North America,Graduate Degree,Professional,49,2013-02-15,2-5 Miles,0,40K TO 80K
22282,M,0,0,Northwest,United States,North America,Bachelors,Professional,45,2013-01-30,0-1 Miles,1,40K TO 80K
22283,M,4,1,Northwest,United States,North America,Bachelors,Skilled Manual,50,2013-08-20,2-5 Miles,2,40K TO 80K
22284,F,4,0,Southwest,United States,North America,Bachelors,Skilled Manual,45,2013-01-28,10+ Miles,3,40K TO 80K
22285,F,4,1,Canada,Canada,North America,Bachelors,Skilled Manual,50,2013-07-14,10+ Miles,3,40K TO 80K
22286,M,5,1,Southwest,United States,North America,Bachelors,Skilled Manual,45,2013-05-12,10+ Miles,3,40K TO 80K
22287,F,5,1,Southwest,United States,North America,Bachelors,Skilled Manual,45,2013-02-18,5-10 Miles,3,40K TO 80K
22288,F,4,0,Northwest,United States,North America,Bachelors,Skilled Manual,50,2013-02-07,0-1 Miles,2,40K TO 80K
22289,M,4,1,Southwest,United States,North America,Bachelors,Skilled Manual,40,2013-02-06,2-5 Miles,2,40K TO 80K
22290,F,4,1,Northwest,United States,North America,Bachelors,Professional,40,2013-06-05,2-5 Miles,2,40K TO 80K
22291,M,4,1,Southwest,United States,North America,Bachelors,Professional,46,2013-05-31,0-1 Miles,2,40K TO 80K
22292,F,4,1,Southwest,United States,North America,Bachelors,Professional,52,2013-06-26,0-1 Miles,2,40K TO 80K
22293,F,4,1,Southwest,United States,North America,Bachelors,Professional,52,2013-06-06,2-5 Miles,2,40K TO 80K
22294,F,0,0,Southwest,United States,North America,Bachelors,Professional,46,2013-06-22,2-5 Miles,1,40K TO 80K
22295,F,0,1,Southwest,United States,North America,Bachelors,Professional,47,2013-06-23,2-5 Miles,1,40K TO 80K
22296,M,0,0,Southwest,United States,North America,Bachelors,Professional,36,2013-10-27,0-1 Miles,1,40K TO 80K
22297,F,0,1,Southwest,United States,North America,Bachelors,Professional,46,2013-06-16,2-5 Miles,1,40K TO 80K
22298,M,0,0,Southwest,United States,North America,Bachelors,Professional,41,2013-07-24,2-5 Miles,1,40K TO 80K
22299,M,4,1,Canada,Canada,North America,Bachelors,Professional,46,2011-06-07,2-5 Miles,2,40K TO 80K
22300,F,3,0,Northwest,United States,North America,Graduate Degree,Professional,46,2013-02-22,0-1 Miles,0,40K TO 80K
22301,F,3,1,Southwest,United States,North America,Graduate Degree,Professional,46,2013-02-06,0-1 Miles,0,40K TO 80K
22302,M,1,1,United Kingdom,United Kingdom,Europe,Bachelors,Skilled Manual,41,2013-07-10,1-2 Miles,0,40K TO 80K
22303,M,0,1,France,France,Europe,Partial High School,Manual,43,2013-12-14,1-2 Miles,2,Below 40k
22304,F,0,0,United Kingdom,United Kingdom,Europe,Partial High School,Manual,43,2013-07-22,0-1 Miles,2,Below 40k
22305,F,0,0,United Kingdom,United Kingdom,Europe,Partial High School,Manual,42,2014-01-05,0-1 Miles,2,Below 40k
22306,M,0,0,France,France,Europe,High School,Manual,42,2013-05-05,1-2 Miles,1,Below 40k
22307,F,1,1,Germany,Germany,Europe,Bachelors,Skilled Manual,36,2013-10-01,0-1 Miles,1,40K TO 80K
22308,F,1,1,United Kingdom,United Kingdom,Europe,Bachelors,Skilled Manual,41,2013-06-30,1-2 Miles,1,40K TO 80K
22309,F,1,1,United Kingdom,United Kingdom,Europe,Bachelors,Skilled Manual,42,2013-08-13,1-2 Miles,1,40K TO 80K
22310,F,0,0,Germany,Germany,Europe,Partial High School,Manual,37,2013-06-24,1-2 Miles,2,Below 40k
22311,M,0,0,United Kingdom,United Kingdom,Europe,High School,Manual,42,2013-07-15,1-2 Miles,1,Below 40k
22312,F,1,1,France,France,Europe,Bachelors,Skilled Manual,37,2013-01-11,1-2 Miles,1,40K TO 80K
22313,M,2,1,United Kingdom,United Kingdom,Europe,Partial College,Clerical,43,2013-08-03,1-2 Miles,0,40K TO 80K
22314,F,0,0,France,France,Europe,Partial High School,Manual,43,2013-08-01,0-1 Miles,2,Below 40k
22315,M,0,1,United Kingdom,United Kingdom,Europe,Partial High School,Manual,38,2013-10-23,1-2 Miles,2,Below 40k
22316,F,0,0,France,France,Europe,Partial High School,Manual,44,2013-05-29,0-1 Miles,2,Below 40k
22317,F,0,0,Germany,Germany,Europe,Partial High School,Manual,38,2013-03-01,0-1 Miles,2,Below 40k
22318,M,0,1,Germany,Germany,Europe,High School,Manual,44,2013-12-26,2-5 Miles,1,Below 40k
22319,M,0,0,France,France,Europe,High School,Manual,43,2013-05-25,2-5 Miles,1,Below 40k
22320,M,0,0,United Kingdom,United Kingdom,Europe,High School,Manual,43,2013-08-06,1-2 Miles,1,Below 40k
22321,M,2,1,United Kingdom,United Kingdom,Europe,Partial College,Clerical,45,2013-08-12,1-2 Miles,0,40K TO 80K
22322,M,0,1,France,France,Europe,High School,Manual,43,2013-05-03,2-5 Miles,1,Below 40k
22323,F,2,1,France,France,Europe,Partial College,Clerical,43,2013-01-21,1-2 Miles,1,40K TO 80K
22324,F,2,0,France,France,Europe,Partial College,Clerical,43,2013-03-28,0-1 Miles,1,40K TO 80K
22325,M,2,1,United Kingdom,United Kingdom,Europe,Partial College,Clerical,39,2013-07-29,1-2 Miles,2,40K TO 80K
22326,F,3,1,Northwest,United States,North America,Partial College,Clerical,40,2013-11-06,0-1 Miles,1,40K TO 80K
22327,M,3,1,Northwest,United States,North America,Partial College,Clerical,35,2013-02-16,1-2 Miles,2,40K TO 80K
22328,F,0,1,Northwest,United States,North America,Graduate Degree,Skilled Manual,41,2013-02-08,1-2 Miles,0,40K TO 80K
22329,F,0,1,Northwest,United States,North America,Graduate Degree,Skilled Manual,41,2013-02-24,1-2 Miles,0,40K TO 80K
22330,M,0,1,Southwest,United States,North America,Graduate Degree,Skilled Manual,41,2013-01-28,1-2 Miles,0,40K TO 80K
22331,F,2,0,Southwest,United States,North America,Partial College,Clerical,85,2014-01-15,0-1 Miles,2,Below 40k
22332,F,1,1,Canada,Canada,North America,Bachelors,Skilled Manual,83,2013-06-16,2-5 Miles,1,Below 40k
22333,F,1,1,Northwest,United States,North America,Graduate Degree,Skilled Manual,83,2013-03-04,1-2 Miles,1,40K TO 80K
22334,M,0,1,Northwest,United States,North America,Graduate Degree,Skilled Manual,43,2013-02-23,1-2 Miles,0,40K TO 80K
22335,M,0,1,Northwest,United States,North America,Graduate Degree,Skilled Manual,43,2013-03-11,1-2 Miles,0,40K TO 80K
22336,M,0,1,Southwest,United States,North America,Graduate Degree,Skilled Manual,43,2013-03-26,1-2 Miles,0,40K TO 80K
22337,F,2,0,Southwest,United States,North America,High School,Manual,62,2013-10-14,1-2 Miles,2,Below 40k
22338,M,2,0,Southwest,United States,North America,High School,Manual,56,2013-02-02,1-2 Miles,2,Below 40k
22339,M,2,0,Northwest,United States,North America,High School,Manual,61,2013-08-01,1-2 Miles,2,Below 40k
22340,M,2,0,Southwest,United States,North America,High School,Manual,61,2013-09-02,1-2 Miles,2,Below 40k
