CustomerKey,TotalOrderNumber,TotalSpent,TotalProfit,TotalTransaction,AverageBasket
15560,1,4.9900,3.1237,1,1
15437,3,37.2700,23.3309,2,1
15460,2,2746.5525,1117.6508,2,1
18454,2,68.4900,42.8747,1,2
21033,3,553.9700,205.0918,1,3
26944,3,553.9700,205.0918,1,3
26844,2,12.9800,4.5654,1,2
26967,4,1336.9600,501.3752,2,2
18477,2,13.9800,5.1914,1,2
18354,3,132.9400,83.2204,1,3
28487,3,805.3300,295.3906,1,3
19513,1,24.9900,15.6437,1,1
16980,2,39.9800,25.0274,1,2
28464,1,69.9900,43.8137,1,1
22891,3,69.9700,43.8011,1,3
13940,2,85.4800,53.5105,1,2
13004,4,190.2700,119.1089,3,1
27067,1,2049.0982,943.2882,1,1
22407,3,2756.5425,1079.1228,2,1
19997,3,5814.9800,2606.3861,2,1
25347,2,59.9800,37.5474,1,2
20933,3,2518.9700,936.6671,2,1
21371,2,7.2800,4.5572,1,2
21471,2,31.9700,20.0132,1,2
11584,1,8.9900,2.0677,1,1
12420,3,42.2800,26.4672,1,3
22991,2,34.9800,21.8974,1,2
23827,2,13.9800,5.1914,1,2
23927,3,36.2700,22.7049,1,3
11484,6,4985.3796,2242.3542,3,2
24534,4,2533.9300,923.7251,1,4
26383,2,33.9800,21.2714,1,2
17893,2,3882.5525,1479.3587,2,1
21594,3,1169.9700,438.3846,1,3
16496,5,5960.2300,2500.1395,2,2
26406,4,2334.4600,1067.7168,1,4
27880,2,2393.0600,904.1998,1,2
24511,2,36.5900,22.9053,1,2
20810,2,6.2800,3.9312,1,2
27780,2,777.3400,302.8089,1,2
14624,2,39.9800,25.0274,1,2
26008,2,49.4800,30.9744,1,2
14524,3,3001.0425,1222.0880,2,1
25908,2,27.2800,17.0772,1,2
15998,3,2371.9600,1091.1919,1,3
18577,1,69.9900,43.8137,1,1
29423,1,21.4900,13.4527,1,1
16021,1,539.9900,245.4103,1,1
19038,5,3318.3575,1452.1511,2,2
23366,4,59.2500,37.0904,1,4
17793,5,3250.1100,1297.6061,2,2
16121,3,614.4700,287.7465,1,3
27551,1,2049.0982,943.2882,1,1
15337,3,1622.4700,689.8087,2,1
20910,5,613.9500,288.1491,1,5
11023,6,122.2400,55.1421,2,3
28925,2,7.2800,4.5572,1,2
13379,2,24.2700,15.1930,1,2
12881,3,5908.2600,2471.8945,2,1
23950,3,88.9700,55.6951,1,3
12981,4,4809.8100,2008.0243,2,2
13479,2,75.9700,26.1772,1,2
26506,3,64.9700,40.6711,1,3
11507,31,653.0600,340.7224,16,1
21494,2,7.2800,4.5572,1,2
14853,3,37.9700,20.2091,2,1
11607,4,5913.2400,2470.7237,2,2
24050,3,1164.4700,431.3816,1,3
17432,1,4.9900,3.1237,1,1
28816,2,27.2800,17.0772,1,2
22078,3,563.7700,211.2266,1,3
23575,2,3302.0525,1268.2889,2,1
19161,5,584.9000,273.5239,1,5
28839,1,3578.2700,1406.9758,1,1
16482,4,4783.7400,1847.7874,2,2
23552,3,103.4800,64.7784,1,3
21869,1,4.9900,3.1237,1,1
18952,2,78.9800,45.8814,1,2
13688,2,27.2800,17.0772,1,2
21846,2,39.9800,25.0274,1,2
26131,5,1952.4500,734.3487,2,2
27651,4,6021.8200,2346.3423,2,2
25072,3,2469.0500,935.5335,1,3
22905,2,4624.9125,1749.2808,2,1
20226,5,6067.2000,2323.9109,2,2
25095,1,2443.3500,924.5636,1,1
20349,1,69.9900,43.8137,1,1
26283,4,3371.2496,1446.6643,2,2
21955,4,4900.6800,1821.7171,2,2
18125,4,5739.4975,2373.2009,3,1
14876,2,12.9400,8.1004,1,2
11736,5,166.4500,84.4016,2,2
16605,4,66.2600,41.4786,2,2
23343,3,3936.5425,1491.7764,2,1
12068,3,93.9800,35.4754,2,1
29048,3,4355.6100,1709.7847,2,1
16396,3,32.2700,20.2009,1,3
14292,4,3319.6975,1452.9900,2,2
25699,3,47.9700,26.4691,1,3
27319,3,1775.4700,645.3084,1,3
13256,13,7494.8796,3218.7170,4,3
15812,5,81.2500,50.8623,2,2
24763,1,4.9900,3.1237,1,1
19599,2,5279.2600,2025.4558,2,1
20435,3,49.9700,31.2811,1,3
12629,3,53.9700,30.2251,1,3
24202,1,1120.4900,407.4102,1,1
21285,2,14.9800,9.3774,1,2
16044,2,68.4900,42.8747,1,2
27428,2,94.4800,59.1444,1,2
13104,8,6894.4396,2984.5351,3,2
26715,3,68.9700,43.1751,1,3
21262,3,68.9700,21.7951,1,3
27903,3,38.8800,24.3388,1,3
28212,4,619.4600,224.7085,1,4
20097,1,1120.4900,407.4102,1,1
19788,3,6056.6100,2317.2816,2,1
19290,5,1605.3975,680.8697,2,2
17541,1,4.9900,3.1237,1,1
11132,6,2371.9400,1091.1793,1,6
17518,1,539.9900,196.3404,1,1
29400,5,3992.4600,1721.7384,2,2
24159,3,2756.5425,1079.1228,2,1
15185,3,4393.6996,2009.3677,2,1
11398,4,8114.0400,3454.8801,3,1
15789,4,4486.0682,2075.1764,2,2
11959,4,138.4800,86.6884,2,2
18729,3,5333.2500,2037.8735,2,1
26758,2,1322.9800,492.6238,2,1
22430,4,2638.9400,1010.8414,1,4
18102,1,4.9900,3.1237,1,1
21242,2,78.9800,45.8814,1,2
27989,1,3.9900,2.4977,1,1
12045,3,65.9700,37.7372,2,1
16373,5,2578.4300,972.9621,1,5
12543,1,8.9900,2.0677,1,1
18686,4,91.9500,57.5606,2,2
13817,1,35.0000,21.9100,1,1
14315,5,109.7100,48.8823,2,2
27342,4,1348.4600,508.5742,2,2
18145,2,71.9700,25.2572,1,2
23014,2,13.9800,5.1914,1,2
24986,1,4.9900,3.1237,1,1
20658,3,2457.3300,897.1535,1,3
13708,9,160.5300,100.4915,4,2
11716,4,96.2700,38.8849,2,2
13731,1,21.9800,13.7595,1,1
15746,1,4.9900,3.1237,1,1
12211,3,5908.2500,2471.8882,2,1
23618,4,2481.8200,912.4842,1,4
13190,2,4501.5525,1915.2492,2,1
11175,8,6710.5500,2786.0338,3,2
14249,3,96.4600,40.5879,1,3
11693,1,2294.9900,1043.0087,1,1
12234,1,34.9900,21.9037,1,1
19204,1,539.9900,196.3404,1,1
18563,2,1750.9800,629.9777,1,2
13608,3,71.5800,44.8090,1,3
22098,3,69.9700,43.8011,1,3
15669,2,5898.2600,2461.3463,2,1
15128,3,77.2700,28.5749,2,1
17684,1,4.9900,3.1237,1,1
26240,2,29.9800,18.7674,1,2
18663,2,13.9800,5.1914,1,2
16648,2,7.2800,4.5572,1,2
28255,5,6051.3100,2364.8030,2,2
28796,3,63.9700,40.0451,1,3
29091,3,756.3300,289.6566,1,3
17189,2,46.4700,29.0902,1,2
24036,4,607.9600,217.5095,1,4
18368,2,1754.9800,630.8977,1,2
27594,2,39.9800,25.0274,1,2
24820,3,38.8800,24.3388,1,3
16164,3,2639.0782,1215.7040,2,1
14126,6,135.5500,84.8541,2,3
25195,2,36.5900,22.9053,1,2
16705,4,97.9600,36.3828,2,2
22782,4,567.7600,213.7243,1,4
22639,2,1155.4800,429.3139,1,2
14149,3,4417.7500,1800.5011,2,1
22805,1,3.9900,2.4977,1,1
14667,7,5295.4082,2373.9330,3,2
23323,4,2745.3325,1072.1053,2,2
24577,3,2487.3300,912.3735,1,3
12752,5,156.2500,78.0163,3,1
24654,4,2453.0400,945.3072,1,4
24554,3,69.9700,43.8011,1,3
12111,4,194.9800,122.0574,2,2
24136,2,2413.0600,920.2798,1,2
12652,6,182.9400,91.1642,2,3
24677,1,32.6000,20.4076,1,1
20767,1,1120.4900,407.4102,1,1
22121,3,5997.3300,2331.0116,2,1
12895,15,336.6500,187.3864,4,3
27053,1,782.9900,296.2834,1,1
19622,5,61.7500,38.6553,2,2
17707,3,32.2700,20.2009,1,3
28278,2,39.9800,25.0274,1,2
15294,2,59.9800,37.5474,1,2
21637,2,1155.4800,429.3139,1,2
17309,3,6030.6100,2301.0056,2,1
22178,4,4233.3200,1577.3650,2,2
23807,4,607.9600,217.5095,1,4
17850,4,78.9600,45.8688,1,4
25822,2,1819.5882,693.3621,2,1
27737,2,23.7800,14.8862,1,2
19081,3,32.2700,20.2009,1,3
17166,1,4.9900,3.1237,1,1
19181,3,2518.9700,936.6671,2,1
27837,3,60.4700,37.8541,1,3
19722,3,586.4600,274.5005,1,3
28378,3,38.8800,24.3388,1,3
25281,2,1249.8400,481.6029,1,2
16791,3,1729.9700,636.6214,1,3
13874,2,76.9700,48.1832,1,2
28198,1,3578.2700,1406.9758,1,1
13897,3,4498.5325,1917.6469,2,1
23266,4,603.9600,216.5895,1,4
21746,2,1174.4800,419.8279,1,2
18829,2,2354.9800,1076.2742,1,2
11836,2,69.9900,43.8137,2,1
29148,1,3578.2700,1406.9758,1,1
11859,3,72.2800,45.2472,2,1
16814,2,39.9800,25.0274,1,2
20867,2,38.9800,24.4014,1,2
12377,1,49.9900,11.4977,1,1
18852,5,268.2500,146.5444,2,2
18311,2,13.9800,5.1914,1,2
27133,2,777.3400,302.8089,1,2
20326,3,128.9700,60.9391,1,3
24279,3,79.4700,28.3681,1,3
28607,1,7.9500,4.9767,1,1
27219,2,67.4900,42.2487,1,2
22264,3,89.9700,36.5251,1,3
26592,2,78.9800,45.8814,1,2
29234,2,28.9800,18.1414,1,2
17332,5,4480.7300,1814.9865,2,2
21660,3,1134.4700,416.1616,1,3
11341,8,8192.0000,3500.1229,3,2
24325,4,567.7600,213.7243,1,4
28739,1,2049.0982,943.2882,1,1
19347,3,27.7700,17.3839,1,3
23675,1,29.9900,18.7737,1,1
28112,1,3578.2700,1406.9758,1,1
23784,2,34.9800,21.8974,1,2
26340,3,64.9700,40.6711,1,3
13356,2,30.9700,19.3872,1,2
25799,2,13.9800,5.1914,1,2
18202,2,4143.2600,1663.7479,2,1
12463,7,5202.2196,2314.6034,3,2
21119,2,25.4800,15.9504,1,2
19104,5,99.9400,62.5623,2,2
13270,5,2394.9500,1085.7875,1,5
27760,4,1169.4600,438.0653,1,4
18225,5,2349.9600,1077.4198,1,5
17418,2,39.9800,25.0274,1,2
14501,2,2994.0882,1328.9606,2,1
26074,2,7.2800,4.5572,1,2
27571,3,4484.4796,1873.8435,2,1
23157,3,69.9700,43.8011,1,3
16187,3,34.9200,21.8599,2,1
12486,7,5652.3982,2483.1219,3,2
23134,2,39.9800,25.0274,1,2
28089,3,15.2300,9.5339,1,3
11232,3,39.5800,24.7770,2,1
19888,2,119.9800,55.3114,1,2
21142,4,77.9200,48.7778,1,4
22616,2,1735.9800,640.3837,1,2
16516,3,4733.7500,1836.2897,2,1
15042,3,3807.3996,1593.9474,2,1
26615,1,1000.4375,394.7883,1,1
19370,1,4.9900,3.1237,1,1
17959,4,2748.8325,1123.3662,2,2
22287,1,539.9900,196.3404,1,1
17057,3,86.2700,32.6249,2,1
12729,4,45.2600,24.7726,2,2
14415,2,1769.9275,744.4999,2,1
19974,2,6021.6200,2295.3779,2,1
11945,4,5910.5500,2473.3280,2,2
28716,2,29.4800,18.4544,1,2
24929,3,64.9700,40.6711,1,3
16273,4,2803.5225,1153.3140,2,2
15646,3,3804.0782,1574.1859,2,1
11318,4,44.5700,27.9007,2,2
28630,1,3578.2700,1406.9758,1,1
29257,3,165.2800,103.4652,1,3
24302,2,3882.5525,1479.3587,2,1
20601,3,80.4700,50.3741,1,3
23432,3,4179.3300,1564.9473,2,1
21889,2,4624.9125,1749.2808,2,1
13399,1,2294.9900,1043.0087,1,1
14942,1,4.9900,3.1237,1,1
20492,2,71.9700,25.2572,1,2
14919,2,7.2800,4.5572,1,2
27485,5,1354.7100,512.4867,2,2
13422,3,81.4600,50.9939,1,3
20515,4,74.4600,46.6118,1,4
17475,3,2370.9600,1069.1859,1,3
28982,2,27.2800,17.0772,1,2
28905,2,13.9800,5.1914,1,2
18995,2,119.9800,55.3114,1,2
17498,3,565.4700,212.2908,1,3
16439,1,24.9900,15.6437,1,1
18972,4,2369.9700,1089.9461,1,4
29005,1,69.9900,43.8137,1,1
28882,2,7.2800,4.5572,1,2
27362,5,1407.4500,520.5619,2,2
12125,10,8595.4096,3603.0025,4,2
23532,3,3337.0425,1290.1926,2,1
18872,2,78.9800,45.8814,1,2
15955,2,39.9800,25.0274,1,2
17936,3,64.9700,40.6711,1,3
26426,1,69.9900,43.8137,1,1
25988,3,64.9700,40.6711,1,3
25052,3,2155.9175,824.1022,2,1
15019,4,72.9600,42.1128,2,2
20392,4,133.4700,83.5521,1,4
19456,3,37.2700,23.3309,1,3
22948,2,39.9800,25.0274,1,2
22012,2,14.9800,9.3774,1,2
13499,2,133.4900,83.5647,1,2
21912,2,574.9800,218.2441,1,2
12025,4,5910.5500,2473.3280,2,2
14435,3,80.9600,27.3249,1,3
24468,2,4144.3400,1543.0436,2,1
20976,3,60.4700,37.8541,1,3
20953,2,162.9900,102.0317,1,2
12961,4,83.9700,49.0051,2,2
21451,3,23.9700,11.4451,1,3
15878,7,225.9200,137.8657,3,2
26526,3,37.9300,23.7441,1,3
18036,1,24.9900,15.6437,1,1
24368,5,3946.5225,1519.4038,2,2
26549,5,1361.4500,516.7059,2,2
12938,3,81.4600,50.9939,1,3
22496,3,48.9700,27.0951,1,3
19579,2,83.9800,31.1914,2,1
22825,4,78.9600,45.8688,1,4
28421,3,776.3300,302.1766,1,3
15855,3,29.2600,18.3167,1,3
29466,1,3374.9900,1476.8956,1,1
16539,3,83.9700,31.1851,1,3
13983,8,180.4100,91.5564,2,4
19908,2,49.4800,30.9744,1,2
26449,1,4.9900,3.1237,1,1
18895,3,27.7700,17.3839,1,3
18434,1,4.9900,3.1237,1,1
14106,5,1839.8975,788.3010,2,2
21053,4,2542.9600,928.3288,2,2
23993,4,3072.3200,1155.2254,2,2
28321,3,599.4700,233.5748,1,3
15978,2,7.2800,4.5572,1,2
17023,2,1735.9800,640.3837,1,2
21351,3,17.2700,10.8109,1,3
25865,3,4643.8300,1949.0125,2,1
13522,2,59.9800,37.5474,2,1
25965,3,32.2700,20.2009,1,3
23409,3,3917.5425,1501.2624,2,1
12838,3,36.9600,23.1369,1,3
11066,5,81.2600,50.8686,2,2
23509,5,575.7100,218.7010,1,5
15394,4,3134.9500,1374.9553,2,2
22364,4,45.2200,28.3076,1,4
25613,2,1249.8400,481.6029,1,2
28530,4,588.9600,226.9955,1,4
14206,3,156.5900,98.0253,1,3
22387,1,4.9900,3.1237,1,1
25590,3,583.9700,220.3118,1,3
26824,4,567.7600,213.7243,1,4
28507,2,777.3400,302.8089,1,2
11527,3,39.5800,24.7770,2,1
23884,2,603.4900,236.0914,1,2
24093,4,2466.3200,899.2212,1,4
27110,1,4.9900,3.1237,1,1
12354,6,6797.1282,2910.2241,3,2
18334,2,4698.7600,1814.3860,2,1
19831,3,579.9700,266.1495,1,3
19808,2,589.9800,272.4158,1,2
13797,2,7.2800,4.5572,1,2
27860,3,615.4700,222.2108,1,3
12563,4,118.9600,54.6728,1,4
16891,2,59.9800,37.5474,1,2
14083,3,2751.4175,1024.7660,2,1
18411,3,56.9600,35.6569,2,1
17000,1,2294.9900,1043.0087,1,1
21328,3,49.9700,31.2811,1,3
12277,8,5666.5196,2501.7960,3,2
28298,3,4828.1100,1888.5787,2,1
16064,2,7.2800,4.5572,1,2
18620,3,3001.0425,1222.0880,2,1
17827,3,2755.4175,1025.6860,2,1
14335,3,1804.9175,766.4036,2,1
11089,7,3188.2800,1398.6062,2,3
17584,2,39.9800,25.0274,1,2
15271,2,39.9800,25.0274,1,2
25304,2,67.4900,42.2487,1,2
20140,1,29.9900,18.7737,1,1
29443,3,88.9800,55.7014,1,3
19270,3,4127.2500,1608.9439,2,1
26217,2,38.9800,24.4014,1,2
18059,3,1714.9700,627.2314,1,3
19247,1,24.9900,15.6437,1,1
17596,2,1750.9800,629.9777,1,2
27088,1,2071.4196,953.5637,1,1
27506,3,33.4300,20.9271,1,3
18801,3,1799.4800,680.1347,1,3
16809,2,13.9800,5.1914,1,2
15658,3,64.9700,40.6711,1,3
13251,7,6844.4182,2956.9194,3,2
26673,5,1505.7600,607.0440,2,2
16560,3,4633.9025,1754.9085,2,1
25050,2,2419.0600,924.0358,1,2
18183,5,3343.3575,1463.5129,2,2
19216,2,54.9800,14.6214,1,2
23530,2,39.9800,25.0274,1,2
21672,2,1155.4800,429.3139,1,2
24566,1,4.9900,3.1237,1,1
11831,3,5933.2500,2483.2500,2,1
22259,4,562.9600,207.1595,1,4
20636,2,14.9800,9.3774,1,2
23630,4,2481.8200,912.4842,1,4
23779,3,1147.7700,424.4874,1,3
22943,2,4144.3400,1543.0436,2,1
22110,2,34.9800,21.8974,1,2
11731,5,121.4500,76.0276,2,2
22010,3,49.9700,31.2811,1,3
16660,2,5898.2600,2461.3463,2,1
29395,2,13.9800,8.7514,1,2
29229,2,39.9800,25.0274,1,2
20739,2,78.9800,49.4414,1,2
17327,5,99.9400,37.6223,2,2
21257,2,4144.3400,1543.0436,2,1
14622,4,28.9600,18.1288,1,4
15455,6,3099.2900,1216.8903,2,3
27357,1,69.9900,43.8137,1,1
18701,4,5357.7400,2053.2042,2,2
14104,4,1889.9075,799.8113,2,2
17178,2,13.9800,5.1914,1,2
28711,1,2071.4196,953.5637,1,1
29129,1,24.9900,15.6437,1,1
21741,3,4127.2500,1654.4538,2,1
15492,5,3117.4500,1364.0002,2,2
21492,2,14.9800,9.3774,1,2
28227,3,60.4700,37.8541,1,3
26604,3,4442.1582,1847.4880,2,1
13620,7,6848.0682,2963.4926,3,2
11997,7,7029.7800,3040.6921,3,2
16325,4,171.2700,107.2149,2,2
24981,1,32.6000,20.4076,1,1
26753,3,1957.4700,716.1113,2,1
13769,5,5085.5325,2139.1273,3,1
22425,2,25.4800,15.9504,1,2
12146,6,227.4200,142.3648,2,3
13869,1,21.9800,13.7595,1,1
20118,2,1170.4800,418.9079,1,2
23364,2,32.2800,20.2072,1,2
24197,2,1155.4800,429.3139,1,2
22525,2,574.9800,218.2441,1,2
21592,3,23.9700,11.4451,1,3
24297,3,38.8800,24.3388,1,3
11313,4,44.5700,27.9007,2,2
14018,4,63.8700,39.9825,2,2
24901,3,2174.9175,814.6162,2,1
16411,3,4659.9025,1771.1845,2,1
12498,2,39.9900,25.0337,1,2
15392,2,39.9800,25.0274,1,2
13517,9,5666.3782,2491.8733,3,3
23882,2,603.4900,236.0914,1,2
18449,5,100.9400,59.6283,2,2
27772,3,123.4800,77.2984,1,3
11479,9,4970.6096,2233.1081,3,3
17430,1,4.9900,3.1237,1,1
12999,5,6840.4596,2955.0319,3,1
16912,3,2380.4700,1096.5192,1,3
25419,2,1249.8400,481.6029,1,2
23427,1,4.9900,3.1237,1,1
19468,2,6.2800,3.9312,1,2
18950,3,2351.9600,1078.6719,1,3
21506,4,2369.9600,1085.6516,1,4
19986,4,1189.4600,450.5853,1,4
26235,1,2181.5625,860.8787,1,1
21907,2,14.9800,9.3774,1,2
26839,4,77.9600,45.2428,1,4
20888,2,1174.4800,419.8279,1,2
25216,3,79.4700,29.9521,1,3
29378,2,39.9900,25.0337,1,2
14035,3,65.9600,41.2909,1,3
14874,2,804.4800,371.6153,1,2
28359,2,78.9800,49.4414,1,2
27858,3,75.4700,27.4481,1,3
18363,1,1700.9900,618.4800,1,1
17344,1,4.9900,3.1237,1,1
23295,2,34.9800,21.8974,1,2
13016,5,4813.3200,2014.5097,2,2
18967,3,132.9700,58.2991,1,3
26736,2,25.4800,15.9504,1,2
24815,2,2438.0600,914.5498,1,2
20487,1,9.9900,6.2537,1,1
17931,1,29.9900,18.7737,1,1
11980,5,108.4600,67.8958,2,2
13603,6,133.9400,64.0502,2,3
26438,3,1938.4700,725.5973,2,1
14536,2,68.4900,42.8747,1,2
16826,8,6953.5825,2860.6523,3,2
17845,1,24.9900,15.6437,1,1
28210,2,564.4800,211.6711,1,2
14121,4,3319.6975,1452.9900,2,2
27191,2,29.4800,18.4544,1,2
22777,3,193.9800,121.4314,1,3
24463,3,3917.5425,1501.2624,2,1
27709,3,628.9700,230.6618,1,3
21758,2,14.9800,9.3774,1,2
15807,4,70.5700,40.6167,2,2
13102,5,2386.9400,1100.5693,1,5
12584,3,2633.3896,1212.7335,2,1
21240,2,119.9800,55.3114,1,2
23796,2,36.5900,22.9053,1,2
15140,3,62.2700,38.9809,2,1
21091,2,13.9800,5.1914,1,2
11745,5,5948.2300,2492.6274,2,2
12349,5,6772.1382,2912.4004,3,1
15054,5,4155.2200,1675.5230,2,2
19617,5,61.7500,38.6553,2,2
23945,1,4.9900,3.1237,1,1
15289,3,1574.4600,659.7545,2,1
24549,4,2514.9300,933.2111,1,4
27254,1,2049.0982,943.2882,1,1
18598,1,1700.9900,618.4800,1,1
20221,4,6035.6000,2304.1293,2,2
15893,5,1428.9400,580.3804,2,2
14270,4,1794.1975,759.6929,2,2
22926,3,3936.5425,1491.7764,2,1
28877,2,12.9800,8.1254,1,2
11565,1,34.9900,21.9037,1,1
24400,4,608.9600,239.5155,1,4
28728,1,2049.0982,943.2882,1,1
21724,2,14.9800,9.3774,1,2
13234,3,36.9600,23.1369,1,3
11714,3,93.9800,37.4514,2,1
28694,2,2393.0600,904.1998,1,2
24449,3,38.8800,24.3388,1,3
17479,5,163.4000,80.9083,2,2
13065,1,1700.9900,618.4800,1,1
27389,1,28.9900,18.1477,1,1
18999,2,1754.9800,630.8977,1,2
17648,7,4122.7375,1771.8870,3,2
22929,5,4673.8825,1779.9359,2,2
11545,1,53.9900,12.4177,1,1
20204,2,2475.9500,908.8097,1,2
21555,5,4715.4925,1784.6038,2,2
19168,2,119.9800,55.3114,1,2
14923,3,15.2300,9.5339,1,3
27658,3,27.7700,17.3839,1,3
15859,6,74.1400,46.4115,3,2
12029,4,54.9700,34.4111,1,4
12965,2,56.9700,35.6632,1,2
21624,3,49.9700,31.2811,1,3
17379,2,124.9900,78.2437,1,2
28594,1,49.9900,11.4977,1,1
20688,3,68.9700,21.7951,1,3
27074,2,4433.1682,1845.4203,2,1
14339,4,71.9500,45.0406,1,4
13503,5,101.2500,63.3823,2,2
23244,2,39.9800,25.0274,1,2
26238,3,3298.9382,1424.8911,2,1
23144,2,548.9800,198.4081,1,2
26138,3,1957.4700,716.1113,2,1
14439,5,3312.6975,1448.6079,2,2
25800,2,39.9800,25.0274,1,2
15959,4,3117.9700,1364.3258,2,2
24864,5,155.7200,97.4806,1,5
25700,2,1268.8400,472.1169,1,2
13403,4,4578.5225,1963.4324,2,2
27174,2,7.2800,4.5572,1,2
24764,3,2398.0500,910.8835,1,3
22660,1,3.9900,2.4977,1,1
18415,4,2454.9800,1143.1624,1,4
23513,3,64.4700,40.3581,1,3
16543,4,53.9600,30.2188,2,2
29109,2,6.2800,3.9312,1,2
20788,1,9.9900,6.2537,1,1
25385,2,1249.8400,481.6029,1,2
17748,2,32.2800,20.2072,1,2
22829,1,4.9900,3.1237,1,1
12650,9,10813.6300,4286.2852,4,2
19099,4,6038.5600,2302.4223,2,2
29278,3,4355.6100,1709.7847,2,1
21455,2,14.9800,9.3774,1,2
20104,6,66.5300,41.6476,2,3
29178,4,2452.0400,923.3012,1,4
19583,5,119.4500,74.7755,2,2
23413,3,3617.8300,1344.3915,2,1
29009,2,28.9800,18.1414,1,2
25285,2,2438.0600,914.5498,1,2
12550,5,86.7500,34.5093,2,2
19620,2,5279.2600,2025.4558,2,1
20957,2,38.9800,24.4014,1,2
16274,1,4.9900,3.1237,1,1
26553,3,68.9700,43.1751,1,3
18246,3,6030.6100,2301.0056,2,1
23997,2,39.9800,25.0274,1,2
13918,5,2397.9500,1078.2333,1,5
28325,2,574.9800,218.2441,1,2
18146,2,31.9700,20.0132,1,2
13818,2,39.9900,25.0337,1,2
28425,4,588.9600,226.9955,1,4
25869,3,79.9700,30.2651,1,3
13134,5,5648.9182,2502.3235,3,1
25969,3,4649.8300,1969.4385,2,1
15690,4,76.5700,47.9327,2,2
14087,5,341.9700,214.0731,3,1
25116,2,39.9800,25.0274,1,2
15106,8,8421.2800,3429.0809,3,2
21057,4,2394.9700,1101.3079,1,4
13586,4,97.9600,57.7628,2,2
20771,2,46.4700,29.0902,1,2
16812,2,1735.9800,640.3837,1,2
11030,4,6471.3200,2825.1790,3,1
22391,2,1174.4800,419.8279,1,2
28342,1,69.9900,43.8137,1,1
11093,7,8180.0000,3496.1710,3,2
19251,2,27.2800,17.0772,1,2
23496,3,69.9700,43.8011,1,3
22892,2,561.4800,209.7931,1,2
22560,3,93.9700,37.4451,1,3
26722,2,33.9800,21.2714,1,2
11531,3,5875.5500,2451.4180,2,1
18232,4,2369.9700,1089.9461,1,4
28511,4,562.9600,207.1595,1,4
25202,2,36.5900,22.9053,1,2
15707,1,35.0000,21.9100,1,1
16311,5,2988.3225,1233.9212,2,2
17831,5,2750.3975,1043.9234,2,2
24080,2,53.9800,13.9954,1,2
26636,3,36.2700,22.7049,1,3
15275,2,13.9800,8.7514,1,2
22308,4,1768.9600,639.6491,1,4
28110,5,845.3100,323.9780,1,5
21372,4,74.9600,46.9248,1,4
16895,3,1760.4700,655.7144,1,3
12567,3,42.9700,23.3391,2,1
14170,4,3291.8200,1323.7166,2,2
26052,1,24.9900,15.6437,1,1
17396,2,12.9400,8.1004,1,2
20121,1,69.9900,43.8137,1,1
28777,1,53.9900,12.4177,1,1
13151,4,91.9500,57.5606,1,4
27758,1,69.9900,43.8137,1,1
21807,1,1120.4900,407.4102,1,1
19835,2,78.9800,49.4414,1,2
18584,2,123.9800,56.2314,1,2
14001,3,106.9600,47.1609,1,3
21140,2,14.9800,9.3774,1,2
11445,5,8098.0300,3444.8578,3,1
13217,3,2351.9600,1078.6719,1,3
23865,4,4891.6100,1928.3297,2,2
25786,2,2329.9800,1064.9124,1,2
29447,2,23.7800,14.8862,1,2
18063,2,54.9800,14.6214,1,2
15338,6,1597.7000,674.3026,2,3
12398,6,6498.7200,2695.5408,3,2
20556,3,3124.9600,1364.4134,2,1
25617,2,1249.8400,481.6029,1,2
11614,5,4438.0582,2019.4538,2,2
15942,7,191.8700,120.1105,3,2
28926,2,7.2800,4.5572,1,2
21893,5,4663.7925,1773.6196,2,2
18647,3,599.4700,233.5748,1,3
26221,2,2419.0600,924.0358,1,2
14754,4,1500.8682,655.8707,2,2
19082,2,39.9800,25.0274,1,2
17310,3,6029.5700,2300.3546,2,1
12982,4,57.9700,32.7291,2,2
25033,2,2120.9275,802.1985,2,1
29361,1,2071.4196,953.5637,1,1
16526,4,4758.2400,1851.6204,2,2
26805,1,2071.4196,953.5637,1,1
22477,2,574.9800,218.2441,1,2
18498,2,54.9800,14.6214,1,2
22743,4,65.9500,37.7246,1,4
12902,2,2329.9800,1060.6242,1,2
27675,3,27.7700,17.3839,1,3
12046,2,43.9900,23.9777,2,1
16460,4,47.2600,29.5846,2,2
24781,1,2181.5625,860.8787,1,1
29195,2,2419.0600,924.0358,1,2
23430,1,4.9900,3.1237,1,1
11528,6,5959.7100,2499.8139,2,3
14422,3,38.8800,24.3388,1,3
13420,3,4798.3300,2000.8378,2,1
27157,3,60.4700,37.8541,1,3
15773,3,64.4700,40.3581,1,3
24263,2,34.8900,21.8411,1,2
16978,1,4.9900,3.1237,1,1
26201,5,4498.4596,1879.0349,2,2
15458,1,4.9900,3.1237,1,1
14940,8,8367.5500,3416.8260,3,2
24850,3,624.9700,278.8117,1,3
17247,5,4432.7200,1784.9323,2,2
14840,4,157.9600,77.5028,2,2
23330,2,31.9700,20.0132,1,2
13002,7,294.9400,156.1322,3,2
20187,3,1179.9700,444.6446,1,3
26888,2,38.9800,24.4014,1,2
13904,2,4501.5525,1915.2492,2,1
21707,2,14.9800,9.3774,1,2
26639,2,49.4800,30.9744,1,2
12315,6,6803.1282,2931.0719,3,2
19016,2,1750.9800,629.9777,1,2
13938,6,3071.0125,1265.8891,2,3
