CustomerKey,AverageVisitPerMonth,AverageSpentEachMonth,TotalVisit,TotalMonth
26923,1,661.4900,2,2
11935,1,35.0000,1,1
18410,2,58.9800,2,1
21576,2,548.9800,2,1
17972,2,1395.7662,4,2
12230,4,4401.0582,4,1
13063,1,2386.6650,3,2
17577,2,39.9800,2,1
13704,2,1368.2662,4,2
25011,2,794.6987,5,2
22847,2,37.2900,2,1
14334,2,924.4537,4,2
27318,3,42.9700,3,1
16498,2,39.9800,2,1
14975,3,2978.6100,6,2
17139,3,2309.9700,3,1
15665,2,1401.7612,4,2
13501,2,39.9800,2,1
26485,2,2813.7696,2,1
17846,3,69.9700,3,1
17703,4,78.9600,4,1
26359,4,600.4600,4,1
19412,4,618.4700,4,1
17062,2,45.6300,4,2
15808,1,2212.0391,3,2
25718,1,637.0391,3,2
27192,2,33.9800,2,1
25483,2,7.2800,2,1
18536,2,54.9800,2,1
11540,2,2979.0900,5,2
24009,3,2746.0425,3,1
17374,6,103.3150,12,2
20010,1,69.9900,1,1
18848,5,2496.2700,5,1
23176,1,539.9900,1,1
22535,2,1750.9800,2,1
28523,4,2433.0400,4,1
15539,3,64.4700,3,1
27882,4,791.3200,4,1
29356,4,628.9700,4,1
14663,5,104.9500,5,1
16372,4,2482.2300,4,1
23319,2,574.9800,2,1
19177,2,38.9800,2,1
17013,4,2401.4500,4,1
27049,1,4.9900,1,1
11901,2,2749.3366,7,3
24885,3,31.7300,3,1
14065,2,2804.2748,4,2
16229,4,572.2600,4,1
12356,1,2270.0427,5,3
22174,3,3007.8300,3,1
17265,1,4.9900,1,1
16246,2,12.9400,2,1
15227,3,2234.7791,6,2
14208,3,58.7150,7,2
13753,3,84.9200,3,1
14772,2,2190.0200,4,2
25592,2,38.9800,2,1
13830,3,142.2800,6,2
26156,2,78.9800,2,1
20322,1,69.9900,1,1
16810,1,1532.3150,3,2
27630,3,42.9700,3,1
28194,3,3057.4050,6,2
11792,1,59.9900,3,2
29104,2,78.9800,2,1
21702,2,45.9700,5,2
18284,1,3014.7850,3,2
12373,2,2968.8650,5,2
16701,2,2213.3700,4,2
27066,2,33.9800,2,1
22738,4,119.9600,4,1
26047,3,64.9700,3,1
21719,4,99.9600,4,1
24573,2,2563.3500,2,1
20245,2,3042.7950,5,2
20683,2,1735.9800,2,1
27175,3,565.4700,3,1
25795,4,2482.2300,4,1
23631,3,47.9700,3,1
19303,2,39.9800,2,1
12811,1,4.9900,1,1
24321,2,548.9800,2,1
22157,2,32.2800,2,1
28649,1,3578.2700,1,1
11337,2,2720.6666,8,3
17829,2,1491.6662,4,2
12937,2,75.9700,2,1
21593,2,1155.4800,2,1
11918,2,2734.9966,8,3
20574,2,38.9800,2,1
29230,1,4.9900,1,1
29465,4,791.3200,4,1
19100,1,39.6300,3,2
12608,2,1896.6260,8,3
27756,1,69.9900,1,1
21264,1,1120.4900,1,1
23992,2,1583.9100,5,2
11228,2,38.6350,4,2
14646,2,769.2791,5,2
23302,3,553.9700,3,1
12482,1,49.9900,1,1
21138,1,2185.6891,3,2
13392,2,56.9700,2,1
13956,2,41.1300,4,2
16120,2,7.2800,2,1
22612,4,561.9200,4,1
24776,3,91.5800,3,1
15101,2,2314.5175,7,3
28085,1,4.9900,1,1
19429,1,927.2891,3,2
23757,2,38.9800,2,1
28775,1,3578.2700,1,1
24447,2,751.3400,2,1
15791,2,21.1300,4,2
26611,1,2245.2398,3,2
11463,1,15.9733,4,3
22283,4,157.2700,4,1
20119,1,69.9900,1,1
13627,3,107.1250,6,2
17955,3,63.9700,3,1
29431,2,1249.8400,2,1
18024,3,149.9800,3,1
23597,4,2482.2300,4,1
13756,4,99.4966,13,3
27865,2,2419.0600,2,1
20895,1,1120.4900,1,1
15153,1,56.9850,3,2
20726,5,1941.9500,5,1
25163,4,2433.0400,4,1
19421,2,965.3800,4,2
12359,3,47.8700,6,2
12282,1,2555.7191,3,2
23766,3,68.9700,3,1
24994,2,34.8900,2,1
22123,1,29.9900,1,1
21064,3,553.9700,3,1
22292,3,553.9700,3,1
11054,2,2741.0066,6,3
24825,1,4.9900,1,1
13587,3,78.4800,3,1
12113,2,2368.7650,5,2
12528,2,71.9700,2,1
29093,2,28.4800,2,1
23935,1,4.9900,1,1
19252,3,94.9700,3,1
28203,1,2384.0700,1,1
26391,3,68.9700,3,1
26637,3,58.4700,3,1
14984,3,3349.7850,7,2
21954,1,35.0000,1,1
18270,3,94.4700,3,1
19498,3,31.2700,3,1
27619,2,33.9800,2,1
15568,3,3112.9700,3,1
26975,4,765.3200,4,1
16796,2,54.9800,2,1
23182,3,37.2700,3,1
17609,2,1725.9800,2,1
22707,3,62.9700,3,1
24748,2,39.9800,2,1
16043,1,30.9800,3,2
21141,2,1155.4800,2,1
14171,3,2205.2333,10,3
22876,2,574.9800,2,1
24181,2,6.2800,2,1
12697,2,98.7300,8,3
11944,3,1592.0900,9,3
19836,2,39.4800,4,2
13510,2,94.4800,2,1
14569,2,7.2800,2,1
21310,1,1120.4900,1,1
26053,2,27.2800,2,1
24579,2,38.9800,2,1
28678,2,2168.7800,4,2
24350,3,71.5800,3,1
21539,2,34.9800,2,1
17211,3,47.9400,3,1
20649,4,2487.8900,4,1
26222,2,561.4800,2,1
19667,5,150.9500,5,1
18193,2,2072.7700,4,2
29262,3,63.4700,3,1
16627,1,32.4400,3,2
25824,2,39.9800,2,1
15737,3,1558.6150,6,2
20065,1,21.4900,1,1
26806,1,4.9900,1,1
28280,1,4.9900,1,1
19083,1,3010.8100,2,2
11360,2,1675.2666,6,3
18854,2,1754.9800,2,1
22767,3,69.9700,3,1
14586,3,116.9700,7,2
11715,4,143.9700,4,1
27390,4,47.9600,4,1
28864,2,28.9800,2,1
11884,2,54.9850,4,2
27204,1,4.9900,1,1
22936,2,1973.2612,5,2
19023,3,579.9700,3,1
15797,4,4415.6796,4,1
21725,1,4.9900,1,1
14154,3,1509.0012,6,2
13095,3,82.2225,12,4
20251,3,59.4700,3,1
15628,3,63.9700,3,1
13358,5,2386.9400,5,1
28263,2,39.9800,2,1
16856,2,13.9800,2,1
20082,3,68.7700,6,2
24410,3,193.8900,3,1
13985,2,30.9700,2,1
21708,3,49.9700,3,1
17380,2,39.9800,2,1
11638,4,77.2700,4,1
15966,1,4.9900,1,1
28847,1,2177.8050,3,2
13112,3,1905.9627,9,3
17440,1,4.9900,1,1
22598,5,597.9500,5,1
24519,3,38.8800,3,1
23826,2,32.2800,2,1
27221,1,3.9900,1,1
19650,3,42.2800,3,1
25993,2,2324.1550,5,2
21124,3,56.9600,3,1
25747,1,539.9900,1,1
18439,1,1700.9900,1,1
13696,3,48.9700,3,1
22352,1,9.9900,1,1
15213,1,1409.2941,2,2
21877,1,2312.4562,2,2
25578,2,1155.4800,2,1
27805,3,48.9700,3,1
22140,1,1120.4900,1,1
14738,1,751.7891,3,2
25409,1,2384.0700,1,1
16212,2,39.9800,2,1
23351,1,2414.0550,3,2
18608,3,1714.9700,3,1
29279,3,2198.7900,6,2
11469,2,25.4800,2,1
20666,3,1714.9700,3,1
29322,1,49.9900,1,1
11300,5,125.0433,67,12
20497,1,69.9900,1,1
12943,2,52.9750,5,2
17271,2,1725.9800,2,1
23520,2,548.9800,2,1
27848,3,27.7700,3,1
19192,2,841.2037,4,2
26746,2,1000.7250,5,2
12053,2,2986.6200,5,2
16381,1,4.9900,1,1
20709,3,1729.9700,3,1
27636,2,3005.6550,5,2
13570,2,2974.1150,5,2
15044,2,1901.7791,5,2
17855,2,94.9800,5,2
22183,2,32.2800,2,1
13527,4,4529.0382,4,1
28432,1,28.9900,1,1
12637,2,2281.7060,6,3
26162,1,951.7400,2,2
16965,2,39.9800,2,1
21293,3,1763.9700,3,1
27052,3,36.2700,3,1
14111,2,76.9700,2,1
25518,2,39.9800,2,1
27510,3,31.7300,3,1
12096,1,2950.2750,3,2
21250,2,14.9800,2,1
29076,1,3.9900,1,1
19066,3,84.9600,3,1
16813,2,13.9800,2,1
21081,1,21.4900,1,1
20540,1,9.9900,1,1
14798,1,1500.5212,3,2
14280,2,56.9700,2,1
16272,1,1510.5212,3,2
16195,3,92.4800,3,1
26992,3,583.9700,3,1
17151,2,12.9400,2,1
17669,5,624.9500,5,1
18210,2,3022.2950,5,2
19607,1,3027.1100,3,2
25595,3,553.9700,3,1
28738,3,60.4700,3,1
15754,2,2208.1898,5,2
23580,3,69.9700,3,1
22309,3,1785.9700,3,1
28051,1,3578.2700,1,1
13739,2,71.9700,2,1
26036,3,88.9800,3,1
13052,2,30.9700,2,1
26577,3,68.9700,3,1
20294,2,119.9800,2,1
21768,1,2059.1300,2,2
22106,3,553.9700,3,1
15857,1,4.9900,1,1
24121,1,539.9900,1,1
11240,4,2528.7433,13,3
22647,2,2563.3500,2,1
12173,2,2964.6150,4,2
12714,3,49.9700,3,1
19269,1,2059.1300,2,2
14526,2,29.4800,2,1
17254,1,73.7400,3,2
14383,2,56.9700,2,1
25054,3,103.4800,3,1
16398,3,53.4700,3,1
23062,4,119.9600,4,1
19481,1,3.9900,1,1
20835,3,1001.2200,6,2
24536,2,586.9700,2,1
22827,3,89.9700,3,1
12511,1,8.9900,1,1
21353,2,44.9800,2,1
17795,1,1491.6700,2,2
26451,2,27.2800,2,1
18728,2,28.3550,4,2
20022,2,119.9800,2,1
19879,1,69.9900,1,1
11758,1,19.3500,5,3
17566,2,1735.9800,2,1
21894,1,2312.4562,2,2
24977,1,2181.5625,1,1
15339,1,811.2350,3,2
23368,1,4.9900,1,1
23995,1,1491.6700,2,2
19040,2,1655.2037,4,2
28323,1,2384.0700,1,1
22521,1,4.9900,1,1
26849,2,38.9800,2,1
13865,2,2266.7612,4,2
21496,2,14.9800,2,1
12299,2,1659.1198,7,3
20955,3,1164.4700,3,1
25283,3,38.8800,3,1
14941,2,2288.5233,7,3
26348,3,89.9700,3,1
20420,2,2066.1200,4,2
12926,2,2397.6550,4,2
22412,1,1509.1650,3,2
12070,1,42.4950,2,2
29382,1,2384.0700,1,1
18499,1,4.9900,1,1
20938,3,84.9700,3,1
17025,2,1709.9800,2,1
27822,3,34.4700,3,1
13467,1,21.9800,1,1
22953,2,1949.7462,4,2
25807,3,88.9800,3,1
12408,3,42.2800,3,1
14400,2,1678.6987,5,2
26866,4,615.4600,4,1
20437,2,1155.4800,2,1
24765,4,99.5700,4,1
27908,3,786.3300,3,1
14924,2,39.9800,2,1
18422,3,2351.9600,3,1
22750,1,29.9900,1,1
15027,2,1426.7841,4,2
11529,3,2972.1050,6,2
26434,1,69.9900,1,1
18963,2,589.9800,2,1
28160,2,574.9800,2,1
23291,3,42.9300,3,1
28449,1,3374.9900,1,1
24224,1,539.9900,1,1
19896,1,69.9900,1,1
16501,1,4.9900,1,1
21911,3,27.7700,3,1
21370,2,39.9800,2,1
17042,2,1735.9800,2,1
15356,2,119.9800,2,1
25933,2,49.4800,2,1
18084,3,1775.4700,3,1
11867,2,41.4650,4,2
20523,2,14.9800,2,1
16610,1,33.7900,3,2
27281,2,2270.2348,4,2
18625,2,1376.9112,5,2
16736,2,59.9800,2,1
12823,3,38.8800,3,1
14815,3,63.9700,3,1
25392,2,1249.8400,2,1
21479,3,1149.4700,3,1
28661,1,3578.2700,1,1
13341,2,141.9800,2,1
21997,2,39.9900,2,1
29202,2,4320.6200,2,1
27407,1,2245.2398,3,2
13882,2,1641.4050,5,2
22538,1,21.4900,1,1
25180,3,2447.0500,3,1
20852,2,1273.4800,4,2
12588,1,1319.5391,3,2
11114,2,40.9633,7,3
15442,3,93.4800,3,1
13129,1,2274.3827,5,3
24639,2,39.9800,2,1
15983,2,1567.4750,4,2
11655,2,25.1150,4,2
28967,1,8.9900,1,1
20311,2,119.9800,2,1
27493,4,1353.4600,4,1
28034,1,69.9900,1,1
14509,2,163.9900,2,1
19378,1,24.9900,1,1
23706,1,539.9900,1,1
13968,3,1727.2332,9,3
18837,2,94.4800,2,1
23165,2,548.9800,2,1
28575,1,69.9900,1,1
25850,3,64.4700,3,1
21582,2,1319.0291,5,2
18734,1,12.1350,2,2
20208,1,1609.7891,3,2
21413,2,14.9800,2,1
14466,3,90.4700,3,1
14274,3,60.7800,6,2
25681,3,2398.0500,3,1
20108,2,1155.4800,2,1
24453,3,60.4700,3,1
14297,2,1667.7087,4,2
13069,1,1365.7712,3,2
23056,3,599.4700,3,1
11741,2,3039.6200,4,2
24138,3,1194.9700,3,1
22979,4,78.9600,4,1
12900,1,21.9800,1,1
22810,2,2354.9800,2,1
11595,1,34.9900,1,1
24284,3,2418.6700,6,2
27516,2,123.9800,2,1
16109,2,548.9800,2,1
19939,3,48.9700,3,1
11426,1,34.9900,1,1
28406,3,100.0900,3,1
13215,4,71.9500,4,1
20377,1,2443.3500,1,1
23248,3,49.9700,3,1
28890,3,109.9700,3,1
15671,2,15.7750,4,2
26932,2,574.9800,2,1
28990,1,3578.2700,1,1
14635,4,37.2100,4,1
27324,3,2364.9700,3,1
18811,1,50.4800,3,2
16255,3,187.9800,3,1
17337,2,41.3033,7,3
17583,2,39.9800,2,1
26288,2,27.2800,2,1
21190,3,42.2800,3,1
26763,1,978.7350,3,2
14028,4,91.9500,4,1
24891,1,4.9900,1,1
24722,2,33.9800,2,1
16899,1,4.9900,1,1
28137,2,7.2800,2,1
12179,2,2956.6200,4,2
23417,1,1668.5212,3,2
15425,1,1886.2048,2,2
19126,1,69.9900,1,1
20600,1,3028.3050,3,2
21851,1,4.9900,1,1
25289,4,2453.0400,4,1
22166,3,69.9700,3,1
15502,1,793.7350,3,2
19295,1,1241.9900,2,2
22664,4,2511.3200,4,1
11987,2,93.0766,8,3
12554,1,43.9850,3,2
16584,2,86.4750,5,2
24207,1,4.9900,1,1
12256,1,2976.6250,3,2
26365,2,62.9800,2,1
17652,3,14.2300,3,1
26663,3,988.4700,6,2
13822,3,3261.6050,7,2
17068,1,46.4850,3,2
28721,2,39.9800,2,1
18150,2,76.9700,2,1
15296,2,7.2800,2,1
18542,2,123.9800,2,1
19624,2,56.3750,5,2
26680,3,32.2700,3,1
20752,1,69.9900,1,1
27891,5,597.9500,5,1
12571,2,1320.6948,4,2
23809,1,29.9900,1,1
13899,1,21.9800,1,1
29219,2,27.2800,2,1
11097,1,2699.6766,5,3
12425,3,89.9800,3,1
23454,4,567.7600,4,1
16507,3,35.2300,3,1
27745,4,617.4700,4,1
13444,2,56.9700,2,1
15110,1,69.9900,1,1
11174,5,48.5600,5,1
19564,2,2646.6200,4,2
19733,1,69.9900,1,1
16315,2,28.9800,2,1
21038,2,573.9800,2,1
13636,2,3415.8798,5,2
14841,2,85.4800,2,1
15279,2,56.9700,2,1
28346,2,94.4800,2,1
19109,3,1728.2700,3,1
14045,2,3402.0641,5,2
17981,2,2983.3400,2,1
13653,2,2273.3962,5,2
11343,3,2740.6633,9,3
11970,2,54.9850,4,2
27762,2,574.9800,2,1
15127,2,1727.5765,7,3
22057,3,69.9700,3,1
17729,4,110.4600,4,1
23139,3,553.9700,3,1
20583,3,69.9700,3,1
25206,1,24.9900,1,1
21665,3,553.9700,3,1
13198,2,38.3166,6,3
27593,2,13.9800,2,1
16424,2,2869.1912,4,2
12817,4,5922.5300,4,1
16753,1,2319.9900,1,1
27264,1,2071.4196,1,1
14197,3,107.0800,3,1
22681,5,131.9500,5,1
20125,2,119.9800,2,1
21336,2,1314.1748,4,2
28781,1,2.2900,1,1
14672,4,2618.8598,8,2
24061,2,2413.0600,2,1
11818,2,2977.1100,5,2
27138,2,777.3400,2,1
23892,1,4.9900,1,1
27307,3,68.9700,3,1
18482,1,3015.3050,3,2
18651,4,607.9600,4,1
25366,2,1243.8400,2,1
19956,2,3030.2500,5,2
28612,1,8.9900,1,1
21599,2,1170.4800,2,1
29365,4,778.6200,4,1
25037,1,1087.4587,3,2
25535,2,39.9800,2,1
22418,4,1732.2600,4,1
21207,4,123.9600,4,1
17898,2,2104.1550,5,2
14652,2,764.0341,4,2
18980,2,1750.9800,2,1
22226,2,34.9800,2,1
28973,1,24.9900,1,1
23308,1,4.9900,1,1
26511,1,2232.2398,3,2
13178,1,2249.2662,3,2
21834,2,58.9800,2,1
21791,2,574.9800,2,1
17506,2,12.9400,2,1
26119,3,64.9700,3,1
18356,2,74.9550,4,2
14088,1,1377.7087,3,2
20394,4,1158.4600,4,1
15485,2,39.9800,2,1
26823,2,2419.0600,2,1
24831,3,2398.0500,3,1
17523,1,4.9900,1,1
25664,3,27.7700,3,1
16959,3,67.6750,6,2
19830,3,2882.9600,7,2
14967,2,2097.1150,4,2
17838,1,16.1350,3,2
28220,2,13.9800,2,1
28389,1,3399.9900,1,1
28907,2,23.7800,2,1
27702,2,1155.4800,2,1
16882,1,2294.9900,1,1
24267,3,22.9300,3,1
16441,1,24.9900,1,1
29425,2,23.7800,2,1
16049,2,39.9800,2,1
24908,1,1077.9587,3,2
18920,3,128.9700,3,1
19312,2,782.3487,4,2
11048,2,2166.0800,8,3
12365,2,26.9850,4,2
23434,1,1941.2762,2,2
20191,4,1143.4600,4,1
12614,2,2959.1200,4,2
25349,1,4.9900,1,1
15170,2,4391.4096,2,1
22996,2,3017.8000,4,2
14483,2,39.9800,2,1
11486,1,34.9900,1,1
13401,1,2399.1700,3,2
13009,4,84.3350,9,2
11927,3,51.9400,3,1
20878,2,1155.4800,2,1
21960,2,39.9900,2,1
29348,2,38.9800,2,1
12130,2,1996.9774,10,4
19438,2,1445.9660,7,3
28094,1,2.2900,1,1
28515,3,565.4700,3,1
27951,3,2334.9700,3,1
17397,2,39.9800,2,1
20643,2,14.9800,2,1
17964,2,1916.7875,7,3
15923,2,2197.5933,8,3
19169,2,1170.4800,2,1
26620,1,699.0982,1,1
27433,3,27.7700,3,1
29176,3,15.2300,3,1
13275,1,21.9800,1,1
12883,1,2937.7750,3,2
25867,1,2892.0300,2,2
14357,2,1668.8537,5,2
26949,3,565.4700,3,1
22621,4,589.9600,4,1
11801,3,87.2800,3,1
16129,1,564.9900,1,1
12740,5,113.9500,5,1
11409,2,2222.0341,5,2
24393,2,36.5900,2,1
25475,2,39.9800,2,1
21396,2,1170.4800,2,1
22478,3,553.9700,3,1
21147,3,1179.9700,3,1
23952,2,38.9800,2,1
22870,3,68.9700,3,1
14214,3,2879.9341,7,2
17194,4,111.4500,4,1
19186,1,781.2037,3,2
13258,2,2221.6325,10,4
12239,2,2300.4732,8,3
29050,3,63.4700,3,1
27058,1,2049.0982,1,1
12757,3,106.9600,3,1
23122,2,13.9800,2,1
28077,1,21.4900,1,1
18167,2,1702.7037,4,2
28532,1,2071.4196,1,1
26179,2,38.9800,2,1
26494,2,27.2800,2,1
23623,1,3.9900,1,1
15611,4,54.2500,4,1
11283,2,22.2850,4,2
20769,4,25.2200,4,1
25097,2,1268.8400,2,1
28595,1,49.9900,1,1
24078,1,3.9900,1,1
29033,3,31.2700,3,1
27576,1,2071.4196,1,1
14592,1,4.9900,1,1
24705,2,1155.4800,2,1
19750,2,38.6250,5,2
11721,2,52.6300,5,2
23640,3,3936.5425,3,1
27968,2,39.9800,2,1
11784,3,68.1725,12,4
16693,2,3030.2500,5,2
21021,4,628.9700,4,1
22604,2,1735.9800,2,1
18276,2,3053.3000,4,2
18668,1,4.9900,1,1
27121,1,539.9900,1,1
14340,1,21.9800,1,1
14732,1,1225.0391,3,2
15814,3,93.9700,3,1
14858,2,98.4850,4,2
12866,1,2941.6250,3,2
21522,4,123.9600,4,1
23514,3,69.9700,3,1
19813,1,539.9900,1,1
11157,1,20.6400,3,2
16567,1,2386.5666,5,3
25223,4,102.9600,4,1
27450,2,2257.4848,4,2
17085,4,2986.0325,4,1
25741,4,567.7600,4,1
13839,1,1621.4150,3,2
29159,1,2443.3500,1,1
20503,2,14.9800,2,1
23749,4,77.9600,4,1
18794,2,1735.9800,2,1
22495,4,607.9600,4,1
12631,3,3599.8400,11,3
21287,2,44.9800,2,1
13713,2,2414.1550,5,2
18041,3,32.2700,3,1
22369,3,69.9700,3,1
21648,2,548.9800,2,1
21977,3,74.9800,3,1
26305,1,1636.4691,3,2
25976,1,2879.5300,2,2
20566,2,27.2800,2,1
13384,2,2286.7612,4,2
18339,2,13.9800,2,1
22040,3,37.2700,3,1
17712,3,56.9600,3,1
24596,3,4168.8300,3,1
11612,2,2265.0394,6,3
20268,1,21.4900,1,1
15940,2,7.2800,2,1
22269,4,94.4600,4,1
12428,3,74.9800,3,1
26537,1,2234.0791,3,2
29408,1,53.9900,1,1
19567,1,52.4800,3,2
19398,1,69.9900,1,1
25140,1,21.4900,1,1
20872,1,1259.4850,3,2
15130,2,1738.4660,7,3
22100,4,90.9500,4,1
22438,5,616.9500,5,1
20795,1,3.9900,1,1
14961,4,151.2700,4,1
23666,4,2453.0400,4,1
13733,2,2276.7612,4,2
24971,2,152.6000,2,1
12259,2,43.3750,5,2
23497,1,29.9900,1,1
23743,2,39.9800,2,1
16358,1,21.9875,6,4
15422,2,816.9700,5,2
25309,4,562.9600,4,1
13902,1,21.9800,1,1
27719,3,599.4700,3,1
13656,2,56.9700,2,1
19644,1,4.9900,1,1
26245,1,2245.2398,3,2
20626,2,3019.2800,4,2
12720,3,49.9700,3,1
13948,2,2281.0162,4,2
28349,2,39.9800,2,1
28011,2,7.2800,2,1
28947,2,14.9800,2,1
18170,2,39.9800,2,1
29285,1,3578.2700,1,1
26783,3,88.9700,3,1
19060,2,29.9300,2,1
16896,3,1714.9700,3,1
14194,3,84.4650,7,2
22684,2,548.9800,2,1
23205,3,69.9700,3,1
21808,2,1155.4800,2,1
25555,2,638.7791,5,2
16066,5,611.9400,5,1
18462,1,2376.3750,3,2
14884,2,941.7791,5,2
24081,2,31.2800,2,1
22515,3,553.9700,3,1
19936,2,28.9800,2,1
24679,3,71.5800,3,1
21502,3,49.9700,3,1
11844,2,62.4850,4,2
12797,2,56.9700,2,1
13487,2,2266.7612,4,2
11323,3,3037.2700,6,2
13318,4,71.4200,12,3
11154,1,2319.9900,1,1
22807,5,71.9400,5,1
21333,2,1174.4800,2,1
23374,4,588.9600,4,1
21210,2,39.9900,2,1
13026,2,77.9700,5,2
28180,1,3578.2700,1,1
24848,1,21.4900,1,1
21041,4,589.9600,4,1
22976,1,2985.6650,3,2
27304,3,42.9700,3,1
21731,2,14.9800,2,1
14363,3,64.1133,9,3
16527,1,2376.3750,3,2
18691,2,3035.2950,5,2
15837,2,39.9800,2,1
20165,2,1595.7091,5,2
18001,3,31.2700,3,1
14609,1,4.9900,1,1
18522,1,69.9900,1,1
27012,3,36.2700,3,1
11383,3,48.9700,3,1
21748,4,600.4600,4,1
15820,2,71.9700,2,1
28887,2,39.9800,2,1
28718,3,67.9700,3,1
11552,1,34.9900,1,1
22790,2,574.9800,2,1
28409,1,28.9900,1,1
11861,3,71.5750,13,4
24187,2,1155.4800,2,1
18353,2,2316.9700,2,1
20274,1,69.9900,1,1
24264,3,71.5800,3,1
22959,1,1958.7712,3,2
17125,1,539.9900,1,1
15651,1,1373.2762,2,2
29056,1,3578.2700,1,1
27135,3,42.9700,3,1
19046,1,1660.2137,2,2
25661,2,1735.9800,2,1
25538,3,1228.8300,3,1
21579,2,14.9800,2,1
14177,4,46.8300,4,1
12030,2,2985.1150,4,2
23391,5,613.4500,5,1
16298,3,2333.6241,9,3
17048,1,2191.3750,3,2
21917,3,69.9700,3,1
17294,1,2177.8550,3,2
12966,3,106.9600,3,1
27659,2,75.4800,2,1
14440,3,1683.6887,6,2
13504,2,2961.6150,5,2
15668,4,5913.2400,4,1
26597,3,68.9700,3,1
17941,2,1965.7612,5,2
18937,1,69.9900,1,1
25080,4,2433.0400,4,1
26076,3,76.9600,3,1
14715,3,31.2700,3,1
11492,3,4404.0782,3,1
19458,1,978.7350,3,2
14025,3,793.1887,6,2
16189,2,52.9700,5,2
24602,2,3882.5525,2,1
18110,2,12.9400,2,1
26766,2,78.9800,2,1
27828,3,27.7700,3,1
25123,2,39.9800,2,1
29302,3,22.9300,3,1
15405,3,15.2300,3,1
28071,1,2985.6650,3,2
19415,1,1217.5391,3,2
25907,2,6.2800,2,1
20105,3,68.9700,3,1
16773,2,13.9800,2,1
12445,1,21.9800,1,1
21101,2,32.2800,2,1
24433,4,2442.5400,4,1
12551,1,37.7350,3,2
27244,3,36.2700,3,1
16879,3,1728.2700,3,1
28240,2,2999.3050,5,2
19584,3,58.3700,6,2
23912,1,3.9900,1,1
26554,3,68.9700,3,1
13135,1,2257.7127,5,3
19627,2,20.8750,5,2
17463,5,1773.9500,5,1
15299,2,7.2800,2,1
14775,2,2801.4266,8,3
23265,4,562.9600,4,1
28197,1,3578.2700,1,1
27533,2,25.4800,2,1
26136,2,39.9800,2,1
21227,2,26.9700,2,1
25495,2,39.9800,2,1
14134,2,1917.5341,4,2
19753,1,4.9900,1,1
19212,2,1174.4800,2,1
18187,4,44.9100,4,1
15608,2,39.9800,2,1
16172,3,93.0200,7,2
17646,1,1375.7087,3,2
15113,2,119.9800,2,1
20686,4,1151.7600,4,1
23188,4,119.9600,4,1
20045,3,596.9600,3,1
17984,2,2027.7233,6,3
26723,2,2233.5741,4,2
11735,2,54.9850,4,2
15316,2,7.2800,2,1
26969,2,23.7800,2,1
24954,3,71.5800,3,1
21622,2,1306.0291,5,2
12276,5,4416.3796,5,1
21519,3,69.9700,3,1
23683,3,553.9700,3,1
13301,3,66.9600,3,1
11678,1,2950.2750,3,2
11340,2,2206.5291,5,2
13842,4,4404.7300,4,1
24662,4,2493.5400,4,1
15190,4,98.9600,4,1
22850,1,2328.7562,3,2
14549,3,74.9800,3,1
22209,3,74.9800,3,1
13152,2,2291.2562,5,2
20812,1,2063.6250,3,2
14406,2,925.6937,5,2
29133,3,88.9700,3,1
29468,3,2428.0500,3,1
23895,1,539.9900,1,1
20122,3,128.9700,3,1
28827,1,3578.2700,1,1
15880,3,132.9400,3,1
27118,2,777.3400,2,1
17772,3,1423.0012,7,2
26428,1,69.9900,1,1
28592,1,34.9900,1,1
16023,3,83.4450,7,2
14008,1,31.9850,3,2
19338,4,1583.4500,4,1
27994,2,7.2800,2,1
19810,2,78.9800,2,1
11366,1,38.6350,3,2
17354,1,3014.7850,3,2
25369,3,156.5900,3,1
28535,4,2433.0400,4,1
16713,5,6090.5900,5,1
26059,4,118.9600,4,1
18648,3,556.9300,3,1
13716,2,1539.1550,5,2
22286,2,34.9800,2,1
12840,2,39.9800,2,1
25352,2,29.9800,2,1
12949,2,2279.2612,4,2
11028,1,2158.2066,5,3
17881,2,46.1250,5,2
18877,1,69.9900,1,1
29242,1,2177.8050,3,2
26371,2,33.9800,2,1
12047,1,21.9950,2,2
17480,2,1725.9800,2,1
16484,2,2087.7650,5,2
28223,1,3578.2700,1,1
24450,2,67.5900,2,1
27845,2,751.3400,2,1
20351,2,119.9800,2,1
25830,4,1833.5682,4,1
18336,3,3072.5350,7,2
11569,1,34.9900,1,1
15482,2,1562.2250,4,2
20915,2,38.9800,2,1
14423,4,70.9550,9,2
19441,4,1567.4600,4,1
12611,2,33.7300,4,2
16939,2,29.9800,2,1
28904,1,1424.2891,3,2
28701,2,1155.4800,2,1
24373,3,27.7700,3,1
28300,1,2.2900,1,1
23972,3,68.9700,3,1
19355,1,24.9900,1,1
25847,1,24.9900,1,1
16006,2,39.9800,2,1
22498,4,35.7200,4,1
26826,4,1237.8200,4,1
15465,1,20.1150,3,2
20334,1,69.9900,1,1
11137,2,101.2850,5,2
20829,4,1962.4600,4,1
17277,2,2213.3700,4,2
26740,1,969.2350,3,2
27430,3,33.4300,3,1
25266,2,57.9800,2,1
12133,2,1457.6699,10,4
15897,2,1557.4700,5,2
28120,1,539.9900,1,1
16587,3,2354.5208,10,3
25956,1,24.9900,1,1
18751,2,39.9800,2,1
13192,2,56.9700,2,1
19770,1,2063.6250,3,2
26262,3,68.9700,3,1
